scene,seed,allocator,fraction,frame,final,rays_fired,returns,rays_per_frame,achieved_fraction,ms_per_frame,elev_mae,elev_rmse,elev_p95,n_compared,n_gt_cells,coverage_recall,coverage,n_extra,trav_precision,trav_recall,trav_f1,unsafe_rate,unknown_on_hazard,n_hazard_cells,n_free_cells,free_coverage,negative_detected,negative_unknown,negative_missed_unsafe,n_negative_cells,positive_detected,positive_unknown,positive_missed_unsafe,n_positive_cells
offroad_course,7,uniform,0.1,15,False,90112,43530,5632.0,0.0859375,3.4688748125013547,0.0028262111587238343,0.01936262053650813,0.0045825705404854925,14799,92419,0.16012941061902855,0.059196,0,0.9616438356164384,0.053093329299652096,0.10063073394495413,0.02420208743004084,0.922704583270307,6611,243389,0.059196,0.011115685467270481,0.9787978592013175,0.010086455331412104,4858,0.3,0.6571428571428571,0.04285714285714286,70
offroad_course,7,uniform,0.2,15,False,175104,85513,10944.0,0.1669921875,4.9325731874940715,0.0038479458250226667,0.038363267649837614,0.004146120081800736,22036,92419,0.23843581947435052,0.088144,0,0.9623529411764706,0.0618665859930419,0.11625923820352474,0.03993344425956739,0.8981999697473907,6611,243389,0.088144,0.014203375874845615,0.9775627830382874,0.008233841086867023,4858,0.44285714285714284,0.5571428571428572,0.0,70
offroad_course,7,uniform,0.35,15,False,262144,128015,16384.0,0.25,6.162285937497458,0.0035035891497245267,0.037099492430402135,0.003845426500670295,26577,92419,0.2875707376188879,0.106308,0,0.960919540229885,0.0632279534109817,0.11864887879648026,0.047647859627892905,0.8891241869611254,6611,243389,0.106308,0.01543845203787567,0.9755043227665706,0.009057225195553726,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,uniform,0.5,15,False,524288,250895,32768.0,0.5,11.016738500002177,0.004410586193922605,0.05903348261293331,0.0035980682637869995,40819,92419,0.44167324900723876,0.163276,0,0.9731993299832495,0.08788382998033581,0.1612097669256382,0.05914385115716231,0.8529723188625019,6611,243389,0.163276,0.01955537258130918,0.9643886372993001,0.016055990119390694,4858,0.5142857142857142,0.4857142857142857,0.0,70
offroad_course,7,uniform,0.75,15,False,524288,250895,32768.0,0.5,10.759327062501711,0.004410586193922605,0.05903348261293331,0.0035980682637869995,40819,92419,0.44167324900723876,0.163276,0,0.9731993299832495,0.08788382998033581,0.1612097669256382,0.05914385115716231,0.8529723188625019,6611,243389,0.163276,0.01955537258130918,0.9643886372993001,0.016055990119390694,4858,0.5142857142857142,0.4857142857142857,0.0,70
offroad_course,7,random,0.02,15,False,20976,10058,1311.0,0.0200042724609375,2.2836520625020285,0.007178643207543613,0.06501424631436523,0.0056306161902376466,6367,92419,0.06889276014672308,0.025468,0,0.9676113360323887,0.03615186809862351,0.06969962088072325,0.009378308879140826,0.9544698230222357,6611,243389,0.025468,0.005557842733635241,0.9911486208316179,0.0032935364347468094,4858,0.2,0.7857142857142857,0.014285714285714285,70
offroad_course,7,random,0.05,15,False,52432,24986,3277.0,0.0500030517578125,2.6418824375014083,0.005994680841598612,0.060117313919760045,0.004977958681249416,11162,92419,0.12077603090273645,0.044648,0,0.9567723342939481,0.05021933141733474,0.09542972118424833,0.016033882922402057,0.9337467856602631,6611,243389,0.044648,0.0084396871140387,0.9874433923425278,0.004116920543433511,4858,0.34285714285714286,0.6571428571428571,0.0,70
offroad_course,7,random,0.1,15,False,104864,50241,6554.0,0.100006103515625,3.9066200624979786,0.006800616419751472,0.07281627959135302,0.004544782768616495,16485,92419,0.17837241259914086,0.06594,0,0.9633867276887872,0.06368174255029496,0.11946651532349602,0.02480713961579186,0.9115111178339131,6611,243389,0.06594,0.011321531494442157,0.9800329353643474,0.008645533141210375,4858,0.34285714285714286,0.6571428571428571,0.0,70
offroad_course,7,random,0.2,15,False,209712,100163,13107.0,0.1999969482421875,5.908502750001432,0.005997085195801302,0.06892494390823194,0.004203433803804391,24061,92419,0.2603468983650548,0.096244,0,0.9642147117296223,0.0733625775223113,0.1363508574641552,0.038420813795189836,0.8882166086824989,6611,243389,0.096244,0.014203375874845615,0.975298476739399,0.010498147385755455,4858,0.45714285714285713,0.5428571428571428,0.0,70
offroad_course,7,random,0.35,15,False,367008,175198,22938.0,0.350006103515625,8.266195124999598,0.005344400391920327,0.06554392779683905,0.0038772114666028546,32268,92419,0.34914898451617093,0.129072,0,0.9675675675675676,0.08122825593707457,0.1498744069215741,0.05112690969596128,0.8676448343669642,6611,243389,0.129072,0.0177027583367641,0.968917249897077,0.013379991766158913,4858,0.5,0.5,0.0,70
offroad_course,7,random,0.5,15,False,524288,250729,32768.0,0.5,10.824154812498321,0.004657777648107692,0.060957887101037646,0.003621697494681482,38620,92419,0.4178794403748147,0.15448,0,0.9671848013816926,0.08470730600514294,0.1557719054242003,0.05732869459990924,0.8579639993949478,6611,243389,0.15448,0.017908604363935775,0.9658295594895019,0.01626183614656237,4858,0.5142857142857142,0.4857142857142857,0.0,70
offroad_course,7,random,0.75,15,False,786432,376057,49152.0,0.75,16.019567062498297,0.004068990651713169,0.05729919031168713,0.0032469499088785777,46742,92419,0.5057618022268149,0.186968,0,0.9657320872274143,0.09378308879140826,0.17096373914242383,0.0676145817576766,0.8386023294509152,6611,243389,0.186968,0.02058460271716756,0.961300946891725,0.018114450391107453,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,front_roi,0.02,15,False,19696,9840,1231.0,0.0187835693359375,1.8649632500000735,0.007833595297488567,0.047197855318080635,0.006056190020365511,5062,92419,0.054772287083824756,0.020248,0,0.9634703196347032,0.03191650279836636,0.06178623718887262,0.02132808954772349,0.9467554076539102,6611,243389,0.020248,0.005557842733635241,0.9872375463153561,0.007204610951008645,4858,0.24285714285714285,0.7142857142857143,0.04285714285714286,70
offroad_course,7,front_roi,0.05,15,False,40192,19480,2512.0,0.038330078125,2.2272698750018805,0.010664465194435256,0.06935330776490675,0.006058719632739712,7716,92419,0.08348932578798732,0.030864,0,0.9494949494949495,0.04265617909544698,0.08164447017950202,0.037210709423687795,0.9201331114808652,6611,243389,0.030864,0.00885137916838205,0.9866200082338411,0.004528612597776863,4858,0.4,0.6,0.0,70
offroad_course,7,front_roi,0.1,15,False,79840,38756,4990.0,0.076141357421875,3.5830038750006565,0.014101644549875586,0.1090830391500401,0.005687908726889488,11547,92419,0.12494184096343826,0.046188,0,0.9652351738241309,0.07139615791862049,0.13295774647887326,0.04477386174557556,0.883829980335804,6611,243389,0.046188,0.016055990119390694,0.9746809386578839,0.009263071222725402,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,front_roi,0.2,15,False,123632,60018,7727.0,0.1179046630859375,4.779513375000377,0.012030746868840966,0.10076468096524369,0.005237271376054954,14864,92419,0.1608327292007055,0.059456,0,0.9725274725274725,0.08032067765844804,0.14838619533324016,0.057479957646346995,0.862199364695205,6611,243389,0.059456,0.017496912309592424,0.9693289419514204,0.013174145738987238,4858,0.4714285714285714,0.5285714285714286,0.0,70
offroad_course,7,front_roi,0.35,15,False,250432,119552,15652.0,0.23883056640625,7.8084002500009575,0.008995115266057747,0.0849468523872102,0.004639069848400434,21625,92419,0.23398868198097794,0.0865,0,0.9629057187017002,0.09423687793072152,0.17167263709010747,0.07366510361518681,0.8320980184540917,6611,243389,0.0865,0.020790448744339236,0.9619184849732401,0.01729106628242075,4858,0.5571428571428572,0.44285714285714284,0.0,70
offroad_course,7,front_roi,0.5,15,False,275424,131693,17214.0,0.262664794921875,8.255267437498048,0.008316775417665796,0.08153102731567603,0.0045129794498779685,23371,92419,0.25288090111340744,0.093484,0,0.9614197530864198,0.09423687793072152,0.171648987463838,0.07396762970806232,0.8317954923612162,6611,243389,0.093484,0.02099629477151091,0.9615067929188966,0.017496912309592424,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,front_roi,0.75,15,False,321024,154493,20064.0,0.30615234375,9.777217375006586,0.007099150859238467,0.0749160512738842,0.004276224360167459,27598,92419,0.2986182494941516,0.110392,0,0.9598811292719168,0.09771592799878989,0.1773750686436024,0.07487520798668885,0.8274088640145213,6611,243389,0.110392,0.020790448744339236,0.9602717167558666,0.018937834499794155,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,full,1.0,20,False,1376256,660399,65536.0,1.0,18.36627685713936,0.0028402591919485165,0.045761876004163836,0.002472670353105903,63823,92419,0.6905831052056395,0.255292,0,0.9671484888304862,0.11132960217818787,0.1996744438415627,0.09317803660565724,0.7954923612161549,6611,243389,0.255292,0.026965829559489504,0.9518320296418279,0.021202140798682587,4858,0.6571428571428571,0.34285714285714286,0.0,70
offroad_course,7,uniform,0.02,20,False,26880,13440,1280.0,0.01953125,1.0637365238121024,0.010610010611464113,0.0758744900381229,0.005970732251941864,8029,92419,0.08687607526590853,0.032116,0,0.9779411764705882,0.0402359703524429,0.07729187854133371,0.026017243987293905,0.9337467856602631,6611,243389,0.032116,0.006175380815150268,0.9895018526142445,0.004322766570605188,4858,0.2857142857142857,0.7,0.014285714285714285,70
offroad_course,7,uniform,0.05,20,False,68880,34440,3280.0,0.050048828125,2.177856857143535,0.00781208676524786,0.06487368359496838,0.0050768473948883085,13694,92419,0.14817299473052079,0.054776,0,0.9408983451536643,0.060202692482226594,0.1131646289451237,0.03917712902737861,0.9006201784903948,6611,243389,0.054776,0.009057225195553726,0.9837381638534376,0.007204610951008645,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,uniform,0.1,20,False,118272,57584,5632.0,0.0859375,3.094434761904841,0.0023448575423110486,0.01436428526258523,0.004486807084258786,18525,92419,0.20044579577792446,0.0741,0,0.9693396226415094,0.06216911208591741,0.11684434968017059,0.03191650279836636,0.9059143851157162,6611,243389,0.0741,0.011321531494442157,0.9781803211198024,0.010498147385755455,4858,0.4857142857142857,0.5142857142857142,0.0,70
offroad_course,7,uniform,0.2,20,False,229824,112839,10944.0,0.1669921875,4.561252047613791,0.004970622035118935,0.05224195895655211,0.004250858142583707,27128,92419,0.2935327151343338,0.108512,0,0.9625779625779626,0.07003479050068068,0.1305696559503666,0.06640447738617455,0.8635607321131448,6611,243389,0.108512,0.017496912309592424,0.9674763277068753,0.015026759983532317,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,uniform,0.35,20,False,344064,168925,16384.0,0.25,5.734022761902766,0.004575046184301861,0.05086041126536675,0.0038838280744855178,32768,92419,0.3545591274521473,0.131072,0,0.9653061224489796,0.07154742096505824,0.13322067314462754,0.0777492058690062,0.8507033731659356,6611,243389,0.131072,0.01955537258130918,0.9619184849732401,0.018526142445450804,4858,0.5571428571428572,0.44285714285714284,0.0,70
offroad_course,7,uniform,0.5,20,False,688128,330205,32768.0,0.5,10.437984666669395,0.003802008009071694,0.05122173255129593,0.0035780051140371118,48946,92419,0.5296097122885987,0.195784,0,0.9669811320754716,0.09302677355921948,0.1697254036152891,0.08500983209801845,0.8219633943427621,6611,243389,0.195784,0.024907369287772745,0.9557431041580897,0.019349526554137506,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,uniform,0.75,20,False,688128,330205,32768.0,0.5,10.152009142857532,0.003802008009071694,0.05122173255129593,0.0035780051140371118,48946,92419,0.5296097122885987,0.195784,0,0.9669811320754716,0.09302677355921948,0.1697254036152891,0.08500983209801845,0.8219633943427621,6611,243389,0.195784,0.024907369287772745,0.9557431041580897,0.019349526554137506,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,random,0.02,20,False,27531,13159,1311.0,0.0200042724609375,1.9410640952425442,0.007137254568481663,0.06395328755871019,0.005556800802034925,8056,92419,0.08716822298445125,0.032224,0,0.9546925566343042,0.0446225986991378,0.08526011560693643,0.016941461201028588,0.9384359400998337,6611,243389,0.032224,0.006381226842321943,0.9895018526142445,0.004116920543433511,4858,0.2857142857142857,0.7142857142857143,0.0,70
offroad_course,7,random,0.05,20,False,68817,32862,3277.0,0.0500030517578125,2.3195276666678226,0.006347164727721479,0.061240247865028394,0.004855494537074533,13764,92419,0.14893041474155747,0.055056,0,0.9558823529411765,0.05899258811072455,0.11112694115970936,0.02768113749810921,0.9133262743911662,6611,243389,0.055056,0.0084396871140387,0.9851790860436394,0.006381226842321943,4858,0.44285714285714284,0.5571428571428572,0.0,70
offroad_course,7,random,0.1,20,False,137634,66218,6554.0,0.100006103515625,3.5961518571417357,0.006507131409282333,0.06796729271520587,0.004531785164218998,20144,92419,0.21796383860461593,0.080576,0,0.9577735124760077,0.07548026017243988,0.13993269770050476,0.04084102253819392,0.8836787172893662,6611,243389,0.080576,0.013791683820502264,0.9746809386578839,0.011527377521613832,4858,0.4142857142857143,0.5857142857142857,0.0,70
offroad_course,7,random,0.2,20,False,275247,131793,13107.0,0.1999969482421875,5.466711809522924,0.0054625891852811415,0.0621723786196897,0.004239070553694826,29192,92419,0.3158657851740443,0.116768,0,0.9701230228471002,0.0834972016336409,0.15376044568245123,0.057782483739222505,0.8587203146271366,6611,243389,0.116768,0.01914368052696583,0.9678880197612186,0.012968299711815562,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,random,0.35,20,False,481698,230739,22938.0,0.350006103515625,7.78321776190269,0.004673501186565321,0.057529746297681955,0.003896422236798258,39101,92419,0.42308399787922396,0.156404,0,0.9720394736842105,0.08939646044471336,0.1637345892782934,0.07366510361518681,0.8369384359400999,6611,243389,0.156404,0.02387813915191437,0.9604775627830383,0.015644298065047343,4858,0.5857142857142857,0.4142857142857143,0.0,70
offroad_course,7,random,0.5,20,False,688128,330051,32768.0,0.5,10.225116904759293,0.004073870648525104,0.05318618805841671,0.003578112309820105,46558,92419,0.5037708696263755,0.186232,0,0.9666160849772383,0.0963545605808501,0.1752407152682256,0.07941309937982151,0.8242323400393284,6611,243389,0.186232,0.024083985179086043,0.9575957184026348,0.018320296418279126,4858,0.6428571428571429,0.35714285714285715,0.0,70
offroad_course,7,random,0.75,20,False,1032192,495008,49152.0,0.75,15.432821952378802,0.0033558272595379758,0.048617453371676354,0.0031038826854537837,56237,92419,0.6085004165810061,0.224948,0,0.9652777777777778,0.10512781727423991,0.18960578365843678,0.08652246256239601,0.808349720163364,6611,243389,0.224948,0.025730753396459447,0.9528612597776863,0.02140798682585426,4858,0.6142857142857143,0.38571428571428573,0.0,70
offroad_course,7,front_roi,0.02,20,False,25851,13039,1231.0,0.0187835693359375,1.607962809522351,0.006382849018200382,0.038459785523056955,0.005843157291429062,6419,92419,0.06945541501206462,0.025676,0,0.9623430962343096,0.034790500680683706,0.06715328467153285,0.027983663590984722,0.9372258357283315,6611,243389,0.025676,0.005763688760806916,0.9868258542610128,0.007410456978180321,4858,0.32857142857142857,0.6714285714285714,0.0,70
offroad_course,7,front_roi,0.05,20,False,52752,25732,2512.0,0.038330078125,2.0011374761890823,0.013312794199939257,0.08800186453354619,0.006440274927223155,9524,92419,0.10305240264447786,0.038096,0,0.962536023054755,0.05052185751021025,0.09600459902270768,0.06247163817879292,0.8870065043109968,6611,243389,0.038096,0.013174145738987238,0.9757101687937423,0.011115685467270481,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,front_roi,0.1,20,False,104790,51220,4990.0,0.076141357421875,3.3038274761871715,0.012173083551599179,0.09571716859121451,0.005689164734300774,14257,92419,0.15426481567643016,0.057028,0,0.9664179104477612,0.07835425805475722,0.14495592556317335,0.06897594917561639,0.8526697927696264,6611,243389,0.057028,0.02099629477151091,0.9674763277068753,0.011527377521613832,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,front_roi,0.2,20,False,162267,79288,7727.0,0.1179046630859375,4.451619571429298,0.00979901994062287,0.08501349761853055,0.005118342762206589,18259,92419,0.19756759973598503,0.073036,0,0.9674657534246576,0.08546362123733171,0.15705350938151494,0.08137951898351233,0.833156859779156,6611,243389,0.073036,0.020172910662824207,0.962536023054755,0.01729106628242075,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,front_roi,0.35,20,False,328692,157740,15652.0,0.23883056640625,7.3943151428587885,0.007315536000311969,0.07169860531215667,0.004559068647099671,26200,92419,0.2834914898451617,0.1048,0,0.9603399433427762,0.10255634548479807,0.1853218532185322,0.09408561488428377,0.8033580396309181,6611,243389,0.1048,0.026142445450802798,0.9549197200494031,0.018937834499794155,4858,0.5857142857142857,0.4142857142857143,0.0,70
offroad_course,7,front_roi,0.5,20,False,361494,173783,17214.0,0.262664794921875,7.860588142855412,0.006773524156304933,0.06874338948630421,0.004415920155346841,28489,92419,0.3082591242060615,0.113956,0,0.9633649932157394,0.10739676297080623,0.19324986390854657,0.09030403872333989,0.8022991983058538,6611,243389,0.113956,0.02655413750514615,0.9543021819678881,0.01914368052696583,4858,0.6,0.4,0.0,70
offroad_course,7,front_roi,0.75,20,False,421344,203708,20064.0,0.30615234375,9.352592904766274,0.005848690479020661,0.06344561775921612,0.004214764483649178,33374,92419,0.36111622069055066,0.133496,0,0.9604221635883905,0.11011949780668583,0.19758447550549602,0.09151414309484193,0.7983663590984722,6611,243389,0.133496,0.026348291477974475,0.953067105804858,0.02058460271716756,4858,0.6142857142857143,0.38571428571428573,0.0,70
offroad_course,7,full,1.0,25,False,1703936,820960,65536.0,1.0,18.37410376922741,0.0023872424297430106,0.042601718545845636,0.0021951652592545156,71922,92419,0.7782166004825848,0.287688,0,0.916972814107274,0.18877628195431856,0.31309583542398395,0.058387535924973526,0.7528361821207079,6611,243389,0.287688,0.06381226842321944,0.9131329765335529,0.023054755043227664,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,uniform,0.02,25,False,33280,16643,1280.0,0.01953125,1.0099132307710936,0.014078305199052527,0.09785637329256852,0.006934332099441993,9336,92419,0.10101818890055075,0.037344,0,0.9201954397394136,0.08546362123733171,0.156401384083045,0.018151565572530632,0.8963848131901376,6611,243389,0.037344,0.020172910662824207,0.9720049403046521,0.007822149032523672,4858,0.3142857142857143,0.6714285714285714,0.014285714285714285,70
offroad_course,7,uniform,0.05,25,False,85280,42746,3280.0,0.050048828125,2.04132788461646,0.009233997385069956,0.07794004685936863,0.005466201448066965,15727,92419,0.1701706359082007,0.062908,0,0.8939566704675028,0.11859022840720013,0.20940170940170938,0.029193767962486763,0.8522160036303131,6611,243389,0.062908,0.03293536434746809,0.9532729518320296,0.013791683820502264,4858,0.5,0.5,0.0,70
offroad_course,7,uniform,0.1,25,False,146432,71719,5632.0,0.0859375,2.9288871538459316,0.0033901358199736505,0.02909546519576023,0.0047937032350357555,21602,92419,0.23373981540592303,0.086408,0,0.8886532343584306,0.1267584329148389,0.2218692083664284,0.024353350476478595,0.8488882166086825,6611,243389,0.086408,0.04281597365170852,0.9435981885549609,0.013585837793330589,4858,0.6,0.4,0.0,70
offroad_course,7,uniform,0.2,25,False,284544,140366,10944.0,0.1669921875,4.372523730764372,0.005359425209099106,0.05972003379535005,0.004450774091783497,31360,92419,0.33932416494443784,0.12544,0,0.9026465028355387,0.14445620934805628,0.24905463554570353,0.041899863863258204,0.8136439267886856,6611,243389,0.12544,0.051461506792918894,0.9285714285714286,0.01996706463565253,4858,0.6142857142857143,0.38571428571428573,0.0,70
offroad_course,7,uniform,0.35,25,False,425984,210137,16384.0,0.25,5.479082384613758,0.004445588451041838,0.05397633232934401,0.0039453021655318195,37730,92419,0.40824938594877674,0.15092,0,0.9076492537313433,0.14717894418393587,0.2532864766367305,0.04749659658145515,0.8053244592346089,6611,243389,0.15092,0.05351996706463565,0.9242486620008233,0.022231370934540962,4858,0.6428571428571429,0.35714285714285715,0.0,70
offroad_course,7,uniform,0.5,25,False,851968,410483,32768.0,0.5,10.069369153848347,0.003314141385221151,0.047762439383185175,0.003525843662490701,55419,92419,0.5996494227377487,0.221676,0,0.9146730462519936,0.1734987142641053,0.29167196439923715,0.048555437906519436,0.7779458478293753,6611,243389,0.221676,0.06051873198847262,0.916838205022643,0.022643062988884313,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,uniform,0.75,25,False,851968,410483,32768.0,0.5,9.808332076925826,0.003314141385221151,0.047762439383185175,0.003525843662490701,55419,92419,0.5996494227377487,0.221676,0,0.9146730462519936,0.1734987142641053,0.29167196439923715,0.048555437906519436,0.7779458478293753,6611,243389,0.221676,0.06051873198847262,0.916838205022643,0.022643062988884313,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,random,0.02,25,False,34086,16373,1311.0,0.0200042724609375,1.724624192310496,0.00818567688035662,0.0695730605308931,0.006225267202613958,9450,92419,0.10225170148995337,0.0378,0,0.9065573770491804,0.08364846468007865,0.1531643816645894,0.0114959915292694,0.9048555437906519,6611,243389,0.0378,0.019761218608480857,0.9734458624948539,0.006792918896665294,4858,0.32857142857142857,0.6285714285714286,0.04285714285714286,70
offroad_course,7,random,0.05,25,False,85202,40912,3277.0,0.0500030517578125,2.121053653847473,0.007566732993987509,0.07092845051396278,0.005314296473372219,16007,92419,0.17320031595234747,0.064028,0,0.9081272084805654,0.1166238088035093,0.20670241286863272,0.017243987293904098,0.8661322039025866,6611,243389,0.064028,0.029230135858377932,0.9598600247015232,0.010909839440098806,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,random,0.1,25,False,170404,82281,6554.0,0.100006103515625,3.338201923073624,0.006704239286292972,0.0690897985011632,0.004836833239740448,23267,92419,0.25175559138272435,0.093068,0,0.9038095238095238,0.14354863106942975,0.2477483357264065,0.024958402662229616,0.8314929662683407,6611,243389,0.093068,0.042610127624536843,0.938452037875669,0.018937834499794155,4858,0.5571428571428572,0.44285714285714284,0.0,70
offroad_course,7,random,0.2,25,False,340782,163826,13107.0,0.1999969482421875,5.192919923074485,0.0051765880677271895,0.05980462643409617,0.004383710012003091,33480,92419,0.3622631709929776,0.13392,0,0.9059449866903283,0.15443957041294812,0.26389247867666066,0.034185448494932685,0.8113749810921191,6611,243389,0.13392,0.05043227665706052,0.9300123507616302,0.01955537258130918,4858,0.6714285714285714,0.32857142857142857,0.0,70
offroad_course,7,random,0.35,25,False,596388,286937,22938.0,0.350006103515625,7.484509846151993,0.004076973728805684,0.05289471491979535,0.003940924645401226,44497,92419,0.48147026044428093,0.177988,0,0.9103101424979044,0.1642716684314022,0.27831881086622245,0.04447133565270005,0.7912569959158977,6611,243389,0.177988,0.057225195553725815,0.9201317414573899,0.022643062988884313,4858,0.6857142857142857,0.3142857142857143,0.0,70
offroad_course,7,random,0.5,25,False,851968,410544,32768.0,0.5,9.88967173076761,0.003573839084376474,0.049704549280797095,0.003618222138954897,52958,92419,0.573020699206873,0.211832,0,0.9111816019032514,0.1738012403569808,0.29192073170731714,0.047345333535017395,0.7788534261080018,6611,243389,0.211832,0.05948950185261424,0.9170440510498148,0.023466447097571015,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,random,0.75,25,False,1277952,615632,49152.0,0.75,15.150003499999142,0.0028802382189832398,0.045302925904698775,0.002978632619067278,63633,92419,0.6885272508899685,0.254532,0,0.912613981762918,0.18166691877174407,0.30301501198435726,0.05294206625321434,0.7653910149750416,6611,243389,0.254532,0.06360642239604776,0.9145738987237546,0.02181967888019761,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,front_roi,0.02,25,False,32006,16245,1231.0,0.0187835693359375,1.4528008461514201,0.010183768858087475,0.061077036075246054,0.00741047736327185,7493,92419,0.08107640203854186,0.029972,0,0.8942953020134228,0.08062320375132355,0.1479117524628833,0.017092724247466343,0.9022840720012101,6611,243389,0.029972,0.025524907369287773,0.969534787978592,0.004940304652120214,4858,0.37142857142857144,0.6285714285714286,0.0,70
offroad_course,7,front_roi,0.05,25,False,65312,31998,2512.0,0.038330078125,1.8506685769221594,0.01527035290371522,0.10399735259590462,0.006978658747849283,10932,92419,0.11828736515218732,0.043728,0,0.8790123456790123,0.10769928906368174,0.19188788572968604,0.03524428981999698,0.8570564211163213,6611,243389,0.043728,0.03581720872787155,0.9538904899135446,0.01029230135858378,4858,0.4714285714285714,0.5285714285714286,0.0,70
offroad_course,7,front_roi,0.1,25,False,129740,63762,4990.0,0.076141357421875,3.1270580769219034,0.011008204283227185,0.08925615955106052,0.005862732980072942,16435,92419,0.17783139830554323,0.06574,0,0.9226305609284333,0.14430494630161853,0.24957488554610857,0.03675692028437453,0.818938133414007,6611,243389,0.06574,0.04755043227665706,0.9403046521202141,0.01214491560312886,4858,0.6,0.4,0.0,70
offroad_course,7,front_roi,0.2,25,False,200902,98673,7727.0,0.1179046630859375,4.232112153846838,0.00891383975408362,0.0797486099736917,0.005306080109756997,20935,92419,0.22652268472933054,0.08374,0,0.9210292812777284,0.15701104220238996,0.26828637890927887,0.04401754651338678,0.7989714112842232,6611,243389,0.08374,0.04981473857554549,0.9361877315767806,0.01399752984767394,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,front_roi,0.35,25,False,406952,196213,15652.0,0.23883056640625,7.131471115387128,0.00652611790206263,0.06690081204785465,0.0045803632171946855,29784,92419,0.32227139441024033,0.119136,0,0.9275590551181102,0.1781878687036757,0.2989468341581018,0.05505974890334291,0.7667523823929814,6611,243389,0.119136,0.05743104158089749,0.9252778921366818,0.01729106628242075,4858,0.6857142857142857,0.3142857142857143,0.0,70
offroad_course,7,front_roi,0.5,25,False,447564,216184,17214.0,0.262664794921875,7.611035576921119,0.005940480528327041,0.0637654259938576,0.004418783335453173,32519,92419,0.35186487627003105,0.130076,0,0.9230769230769231,0.17970049916805325,0.3008356545961003,0.05490848585690516,0.7653910149750416,6611,243389,0.130076,0.058460271716755864,0.9244545080279951,0.017085220255249074,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,front_roi,0.75,25,False,521664,253328,20064.0,0.30615234375,9.083589076928215,0.005104112338029371,0.05890654323013426,0.004215689658431263,37905,92419,0.4101429359763685,0.15162,0,0.9209726443768997,0.18333081228255937,0.30579033682351453,0.05702616850703373,0.7596430192104069,6611,243389,0.15162,0.06010703993412927,0.9197200494030465,0.020172910662824207,4858,0.6857142857142857,0.3142857142857143,0.0,70
offroad_course,7,full,1.0,30,False,2031616,979867,65536.0,1.0,18.26880003225399,0.0018431596956750478,0.037251703558468144,0.0016055587090457568,80072,92419,0.8664019303389996,0.320288,0,0.9166666666666666,0.22795341098169716,0.3651120533010297,0.061110270760853125,0.7109363182574497,6611,243389,0.320288,0.09221902017291066,0.8859613009468917,0.02181967888019761,4858,0.7714285714285715,0.22857142857142856,0.0,70
offroad_course,7,uniform,0.02,30,False,39680,19843,1280.0,0.01953125,0.9837923225831908,0.014326149129774594,0.10803491143005725,0.007339934122801634,11019,92419,0.11922873002304721,0.044076,0,0.9128329297820823,0.11405233701406746,0.2027699341132177,0.019664196036908183,0.8662834669490244,6611,243389,0.044076,0.03684643886372993,0.9528612597776863,0.01029230135858378,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,uniform,0.05,30,False,101680,50946,3280.0,0.050048828125,1.895599516130218,0.009537730166017116,0.08809954446447121,0.005581422228734937,18293,92419,0.1979354894556314,0.073172,0,0.8884120171673819,0.1565572530630767,0.26620370370370366,0.0273786114052337,0.8160641355316897,6611,243389,0.073172,0.06278303828736105,0.923219431864965,0.01399752984767394,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,uniform,0.1,30,False,174592,85777,5632.0,0.0859375,2.768066548386991,0.005466733185882048,0.053099618363665974,0.004968350599973216,25295,92419,0.2736991311310445,0.10118,0,0.8995780590717299,0.1612464075026471,0.2734735761929194,0.038118287702314325,0.8006353047950385,6611,243389,0.10118,0.07184026348291478,0.909221902017291,0.018937834499794155,4858,0.6571428571428571,0.34285714285714286,0.0,70
