scene,seed,allocator,fraction,frame,final,rays_fired,returns,rays_per_frame,ray_accounting,candidates_flagged,achieved_fraction,ms_per_frame,elev_mae,elev_rmse,elev_p95,n_compared,n_gt_cells,coverage_recall,coverage,n_extra,trav_precision,trav_recall,trav_f1,unsafe_rate,unknown_on_hazard,n_hazard_cells,n_free_cells,free_coverage,negative_detected,negative_unknown,negative_missed_unsafe,n_negative_cells,positive_detected,positive_unknown,positive_missed_unsafe,n_positive_cells
offroad_course,7,uniform,0.35,20,False,344064,168925,16384.0,True,2027,0.25,463.62101357143393,0.004575046184301861,0.05086041126536675,0.0038838280744855178,32768,92419,0.3545591274521473,0.131072,0,0.24107501002807863,0.09090909090909091,0.1320298769771529,0.07548026017243988,0.8336106489184693,6611,243389,0.13896,0.038081515026759986,0.9433923425277893,0.018526142445450804,4858,0.5571428571428572,0.44285714285714284,0.0,70
offroad_course,7,uniform,0.5,20,False,688128,330205,32768.0,True,2026,0.5,642.1897982380966,0.003802008009071694,0.05122173255129593,0.0035780051140371118,48946,92419,0.5296097122885987,0.195784,0,0.27925531914893614,0.11117833913175011,0.15903927296332357,0.08425351686582967,0.8045681440024202,6611,243389,0.203396,0.043433511733223545,0.9372169617126389,0.019349526554137506,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,uniform,0.75,20,False,688128,330205,32768.0,True,2026,0.5,631.8006795714215,0.003802008009071694,0.05122173255129593,0.0035780051140371118,48946,92419,0.5296097122885987,0.195784,0,0.27925531914893614,0.11117833913175011,0.15903927296332357,0.08425351686582967,0.8045681440024202,6611,243389,0.203396,0.043433511733223545,0.9372169617126389,0.019349526554137506,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,front_roi,0.02,20,False,25851,13039,1231.0,True,485,0.0187835693359375,150.44670919048116,0.006382849018200382,0.038459785523056955,0.005843157291429062,6419,92419,0.06945541501206462,0.025676,0,0.4102209944751381,0.04492512479201331,0.08098159509202453,0.027983663590984722,0.9270912116170019,6611,243389,0.027616,0.015026759983532317,0.9775627830382874,0.007410456978180321,4858,0.32857142857142857,0.6714285714285714,0.0,70
offroad_course,7,front_roi,0.05,20,False,52752,25732,2512.0,True,644,0.038330078125,222.3530766190422,0.013312794199939257,0.08800186453354619,0.006440274927223155,9524,92419,0.10305240264447786,0.038096,0,0.42424242424242425,0.0635304795038572,0.1105117747664781,0.061715322946604145,0.8747541975495386,6611,243389,0.040648,0.025936599423631124,0.9629477151090984,0.011115685467270481,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,front_roi,0.1,20,False,104790,51220,4990.0,True,952,0.076141357421875,286.09512719048155,0.012173083551599179,0.09571716859121451,0.005689164734300774,14257,92419,0.15426481567643016,0.057028,0,0.407557354925776,0.09136288004840418,0.14926479673792167,0.06867342308274088,0.839963696868855,6611,243389,0.060736,0.0337587484561548,0.9547138740222314,0.011527377521613832,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,front_roi,0.2,20,False,162267,79288,7727.0,True,1404,0.1179046630859375,330.87337633333203,0.00979901994062287,0.08501349761853055,0.005118342762206589,18259,92419,0.19756759973598503,0.073036,0,0.34634888438133876,0.10331266071698685,0.15915181172084353,0.08062320375132355,0.8160641355316897,6611,243389,0.078336,0.03890489913544669,0.9438040345821326,0.01729106628242075,4858,0.5285714285714286,0.4714285714285714,0.0,70
offroad_course,7,front_roi,0.35,20,False,328692,157740,15652.0,True,2474,0.23883056640625,424.6291694285749,0.007315536000311969,0.07169860531215667,0.004559068647099671,26200,92419,0.2834914898451617,0.1048,0,0.2880710659898477,0.13734684616548176,0.1860083990576667,0.09302677355921948,0.7696263802752987,6611,243389,0.113752,0.0631947303417044,0.9178674351585014,0.018937834499794155,4858,0.5857142857142857,0.4142857142857143,0.0,70
offroad_course,7,front_roi,0.5,20,False,361494,173783,17214.0,True,2653,0.262664794921875,441.870582523807,0.006773524156304933,0.06874338948630421,0.004415920155346841,28489,92419,0.3082591242060615,0.113956,0,0.2811004784688995,0.14218726365148995,0.18884982420894025,0.0892451973982756,0.7685675389502344,6611,243389,0.123556,0.06360642239604776,0.9172498970769865,0.01914368052696583,4858,0.6,0.4,0.0,70
offroad_course,7,front_roi,0.75,20,False,421344,203708,20064.0,True,2653,0.30615234375,500.25264038093894,0.005848690479020661,0.06344561775921612,0.004214764483649178,33374,92419,0.36111622069055066,0.133496,0,0.28469539375928676,0.14490999848736955,0.19206094627105053,0.09045530176977765,0.7646346997428528,6611,243389,0.143096,0.06340057636887608,0.9160148209139564,0.02058460271716756,4858,0.6142857142857143,0.38571428571428573,0.0,70
offroad_course,7,full,1.0,25,False,1703936,820960,65536.0,True,4126,1.0,906.5562271538503,0.0023872424297430106,0.042601718545845636,0.0021951652592545156,71922,92419,0.7782166004825848,0.287688,0,0.2774740810556079,0.22265920435637573,0.24706277274253102,0.056874905460595974,0.7204658901830283,6611,243389,0.30158,0.10086455331412104,0.8760806916426513,0.023054755043227664,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,uniform,0.02,25,False,33280,16643,1280.0,True,0,0.01953125,78.57881223076919,0.014078305199052527,0.09785637329256852,0.006934332099441993,9336,92419,0.10101818890055075,0.037344,0,0.9201954397394136,0.08546362123733171,0.156401384083045,0.018151565572530632,0.8963848131901376,6611,243389,0.037344,0.020172910662824207,0.9720049403046521,0.007822149032523672,4858,0.3142857142857143,0.6714285714285714,0.014285714285714285,70
offroad_course,7,uniform,0.05,25,False,85280,42746,3280.0,True,0,0.050048828125,278.68630692306886,0.009233997385069956,0.07794004685936863,0.005466201448066965,15727,92419,0.1701706359082007,0.062908,0,0.8939566704675028,0.11859022840720013,0.20940170940170938,0.029193767962486763,0.8522160036303131,6611,243389,0.062908,0.03293536434746809,0.9532729518320296,0.013791683820502264,4858,0.5,0.5,0.0,70
offroad_course,7,uniform,0.1,25,False,146432,71719,5632.0,True,1026,0.0859375,266.61097076923676,0.0033901358199736505,0.02909546519576023,0.0047937032350357555,21602,92419,0.23373981540592303,0.086408,0,0.45985772357723576,0.1368930570261685,0.2109803007343513,0.024050824383603085,0.8390561185902284,6611,243389,0.090476,0.052284890901605596,0.9341292713050638,0.013585837793330589,4858,0.6,0.4,0.0,70
offroad_course,7,uniform,0.2,25,False,284544,140366,10944.0,True,1382,0.1669921875,444.23999661538005,0.005359425209099106,0.05972003379535005,0.004450774091783497,31360,92419,0.33932416494443784,0.12544,0,0.4314784053156146,0.1571623052488277,0.23040248364563698,0.04068975949175616,0.8021479352594161,6611,243389,0.130788,0.06422396047756278,0.9158089748867847,0.01996706463565253,4858,0.6142857142857143,0.38571428571428573,0.0,70
offroad_course,7,uniform,0.35,25,False,425984,210137,16384.0,True,2056,0.25,498.9608542307735,0.004445588451041838,0.05397633232934401,0.0039453021655318195,37730,92419,0.40824938594877674,0.15092,0,0.35481791814373187,0.16654061412796853,0.2266831377393453,0.04507638783845107,0.7883829980335804,6611,243389,0.158904,0.07204610951008646,0.9057225195553725,0.022231370934540962,4858,0.6428571428571429,0.35714285714285715,0.0,70
offroad_course,7,uniform,0.5,25,False,851968,410483,32768.0,True,2055,0.5,680.159679846156,0.003314141385221151,0.047762439383185175,0.003525843662490701,55419,92419,0.5996494227377487,0.221676,0,0.386516168395363,0.1916502798366359,0.25624431186166446,0.047647859627892905,0.7607018605354712,6611,243389,0.229204,0.07904487443392343,0.8983120625771922,0.022643062988884313,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,uniform,0.75,25,False,851968,410483,32768.0,True,2055,0.5,671.8093628846086,0.003314141385221151,0.047762439383185175,0.003525843662490701,55419,92419,0.5996494227377487,0.221676,0,0.386516168395363,0.1916502798366359,0.25624431186166446,0.047647859627892905,0.7607018605354712,6611,243389,0.229204,0.07904487443392343,0.8983120625771922,0.022643062988884313,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,front_roi,0.02,25,False,32006,16245,1231.0,True,499,0.0187835693359375,155.27565615385058,0.010183768858087475,0.061077036075246054,0.00741047736327185,7493,92419,0.08107640203854186,0.029972,0,0.547945205479452,0.09075782786265316,0.15572281339216196,0.016790198154590832,0.892451973982756,6611,243389,0.03196,0.03478797859201317,0.9602717167558666,0.004940304652120214,4858,0.37142857142857144,0.6285714285714286,0.0,70
offroad_course,7,front_roi,0.05,25,False,65312,31998,2512.0,True,664,0.038330078125,233.15721761538225,0.01527035290371522,0.10399735259590462,0.006978658747849283,10932,92419,0.11828736515218732,0.043728,0,0.5414402173913043,0.12055664801089094,0.19720400841271804,0.03433671154137044,0.8451066404477386,6611,243389,0.046348,0.04857966241251544,0.9411280362289007,0.01029230135858378,4858,0.4714285714285714,0.5285714285714286,0.0,70
offroad_course,7,front_roi,0.1,25,False,129740,63762,4990.0,True,972,0.076141357421875,300.45568196154505,0.011008204283227185,0.08925615955106052,0.005862732980072942,16435,92419,0.17783139830554323,0.06574,0,0.51975987993997,0.1571623052488277,0.2413472706155633,0.036605657237936774,0.8062320375132355,6611,243389,0.06946,0.060312885961300945,0.9275421984355702,0.01214491560312886,4858,0.6,0.4,0.0,70
offroad_course,7,front_roi,0.2,25,False,200902,98673,7727.0,True,1432,0.1179046630859375,348.2181165384606,0.00891383975408362,0.0797486099736917,0.005306080109756997,20935,92419,0.22652268472933054,0.08374,0,0.4545812033031852,0.1748600816820451,0.252567183744811,0.04326123128119801,0.7818786870367569,6611,243389,0.089068,0.06854672704816797,0.9174557431041581,0.01399752984767394,4858,0.6285714285714286,0.37142857142857144,0.0,70
offroad_course,7,front_roi,0.35,25,False,406952,196213,15652.0,True,2529,0.23883056640625,445.24971876923195,0.00652611790206263,0.06690081204785465,0.0045803632171946855,29784,92419,0.32227139441024033,0.119136,0,0.37237715803452853,0.21207079110573288,0.27023901310717036,0.05354711843896536,0.7343820904553018,6611,243389,0.127896,0.09448332647179909,0.8882256072457801,0.01729106628242075,4858,0.6857142857142857,0.3142857142857143,0.0,70
offroad_course,7,front_roi,0.5,25,False,447564,216184,17214.0,True,2708,0.262664794921875,462.77251011538243,0.005940480528327041,0.0637654259938576,0.004418783335453173,32519,92419,0.35186487627003105,0.130076,0,0.35810296728379404,0.21358342157011043,0.26757627439833237,0.05339585539252761,0.733020723037362,6611,243389,0.139484,0.09551255660765748,0.8874022231370935,0.017085220255249074,4858,0.7142857142857143,0.2857142857142857,0.0,70
offroad_course,7,front_roi,0.75,25,False,521664,253328,20064.0,True,2709,0.30615234375,531.460941615371,0.005104112338029371,0.05890654323013426,0.004215689658431263,37905,92419,0.4101429359763685,0.15162,0,0.36153071500503525,0.21721373468461655,0.2713786260984598,0.05551353804265618,0.7272727272727273,6611,243389,0.16102,0.09715932482503088,0.8826677645121449,0.020172910662824207,4858,0.6857142857142857,0.3142857142857143,0.0,70
offroad_course,7,full,1.0,30,False,2031616,979867,65536.0,True,4126,1.0,945.5735336774237,0.0018431596956750478,0.037251703558468144,0.0016055587090457568,80072,92419,0.8664019303389996,0.320288,0,0.30840953917876995,0.26017243987293903,0.28224483098129305,0.06065648162153986,0.679171078505521,6611,243389,0.333644,0.12927130506381226,0.8489090160559901,0.02181967888019761,4858,0.7714285714285715,0.22857142857142856,0.0,70
offroad_course,7,uniform,0.02,30,False,39680,19843,1280.0,True,0,0.01953125,84.82973758064037,0.014326149129774594,0.10803491143005725,0.007339934122801634,11019,92419,0.11922873002304721,0.044076,0,0.9128329297820823,0.11405233701406746,0.2027699341132177,0.019664196036908183,0.8662834669490244,6611,243389,0.044076,0.03684643886372993,0.9528612597776863,0.01029230135858378,4858,0.42857142857142855,0.5714285714285714,0.0,70
offroad_course,7,uniform,0.05,30,False,101680,50946,3280.0,True,0,0.050048828125,297.55209941935203,0.009537730166017116,0.08809954446447121,0.005581422228734937,18293,92419,0.1979354894556314,0.073172,0,0.8884120171673819,0.1565572530630767,0.26620370370370366,0.0273786114052337,0.8160641355316897,6611,243389,0.073172,0.06278303828736105,0.923219431864965,0.01399752984767394,4858,0.5428571428571428,0.45714285714285713,0.0,70
offroad_course,7,uniform,0.1,30,False,174592,85777,5632.0,True,1026,0.0859375,289.769089161294,0.005466733185882048,0.053099618363665974,0.004968350599973216,25295,92419,0.2736991311310445,0.10118,0,0.5122282608695652,0.17107850552110118,0.25649166572173715,0.037513235516563305,0.7914082589623355,6611,243389,0.105228,0.08130918073281186,0.899752984767394,0.018937834499794155,4858,0.6571428571428571,0.34285714285714286,0.0,70
offroad_course,7,uniform,0.2,30,False,339264,167697,10944.0,True,1382,0.1669921875,476.22996077419,0.004727179284030705,0.05582364715966098,0.004409356829186556,36071,92419,0.3902985316872072,0.144284,0,0.49420289855072463,0.20632279534109818,0.29111087397289515,0.034185448494932685,0.7594917561639691,6611,243389,0.149608,0.0977768629065459,0.8836969946480033,0.018526142445450804,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,uniform,0.35,30,False,507904,251053,16384.0,True,2056,0.25,535.4635773871044,0.003895398156798679,0.050403032626926796,0.0038534655698940386,43176,92419,0.46717666280743136,0.172704,0,0.41385281385281386,0.21691120859174104,0.2846367606192934,0.038420813795189836,0.7446679776130691,6611,243389,0.180608,0.1053931659118979,0.8756689995883079,0.018937834499794155,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,uniform,0.5,30,False,1015808,489937,32768.0,True,2055,0.5,720.3435918064542,0.002786627841567721,0.042061968248623016,0.003326240151527604,62181,92419,0.6728161958038932,0.248724,0,0.43041164939792775,0.23249130237482982,0.30190532311922996,0.05324459234608985,0.7142641052790804,6611,243389,0.256052,0.10909839440098806,0.8680526965829559,0.02284890901605599,4858,0.7571428571428571,0.24285714285714285,0.0,70
offroad_course,7,uniform,0.75,30,False,1015808,489937,32768.0,True,2055,0.5,712.330545064509,0.002786627841567721,0.042061968248623016,0.003326240151527604,62181,92419,0.6728161958038932,0.248724,0,0.43041164939792775,0.23249130237482982,0.30190532311922996,0.05324459234608985,0.7142641052790804,6611,243389,0.256052,0.10909839440098806,0.8680526965829559,0.02284890901605599,4858,0.7571428571428571,0.24285714285714285,0.0,70
offroad_course,7,front_roi,0.02,30,False,38161,19443,1231.0,True,499,0.0187835693359375,167.75858429032417,0.01666490228400594,0.09793072541940755,0.011018807588051191,8647,92419,0.09356301193477531,0.034588,0,0.5784232365145229,0.10543034336711542,0.17835209825997952,0.026924822265920436,0.8676448343669642,6611,243389,0.036544,0.041375051461506794,0.9495677233429395,0.009057225195553726,4858,0.45714285714285713,0.5285714285714286,0.014285714285714285,70
offroad_course,7,front_roi,0.05,30,False,77872,38249,2512.0,True,664,0.038330078125,239.43572145160744,0.014024234607327152,0.09833622309675692,0.00697348535331994,12358,92419,0.13371709280559194,0.049432,0,0.5916075650118203,0.15141430948419302,0.2411176683126581,0.028739978823173497,0.8198457116926335,6611,243389,0.05204,0.059283655825442566,0.9312474269246603,0.009468917249897077,4858,0.6,0.4,0.0,70
offroad_course,7,front_roi,0.1,30,False,154690,76228,4990.0,True,972,0.076141357421875,311.54807519355415,0.009287164785424266,0.07849223950414627,0.005679331178218061,18737,92419,0.20273969638277844,0.074948,0,0.5496598639455782,0.18333081228255937,0.27495462794918335,0.036605657237936774,0.7800635304795038,6611,243389,0.07862,0.07575133799917662,0.9135446685878963,0.01070399341292713,4858,0.6571428571428571,0.34285714285714286,0.0,70
offroad_course,7,front_roi,0.2,30,False,239537,117944,7727.0,True,1432,0.1179046630859375,359.8573016451643,0.0074973532604862645,0.06964171309667838,0.005190578676052257,23721,92419,0.2566680011685909,0.094884,0,0.49337155141526334,0.208289214944789,0.2929164007657945,0.04341249432763576,0.7482982907275753,6611,243389,0.10012,0.08871963771099217,0.899135446685879,0.01214491560312886,4858,0.6857142857142857,0.3,0.014285714285714285,70
offroad_course,7,front_roi,0.35,30,False,485212,234402,15652.0,True,2529,0.23883056640625,457.3917344193557,0.005435169066472676,0.058452662899619846,0.00447400968072259,33291,92419,0.36021813696317856,0.133164,0,0.4060939060939061,0.24595371350779005,0.3063589260480452,0.05536227499621842,0.6986840114959916,6611,243389,0.141588,0.11733223548785508,0.8666117743927543,0.016055990119390694,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,front_roi,0.5,30,False,533634,258278,17214.0,True,2708,0.262664794921875,477.11907796773477,0.004968546998102379,0.055758166006682146,0.0042986871184917145,36418,92419,0.39405317088477476,0.145672,0,0.3910654562828476,0.24761760701860536,0.30323237936463837,0.05581606413553169,0.696566328845863,6611,243389,0.154744,0.12041992589543021,0.8643474680938658,0.015232606010703994,4858,0.7285714285714285,0.2714285714285714,0.0,70
offroad_course,7,front_roi,0.75,30,False,621984,302547,20064.0,True,2709,0.30615234375,563.6634918387006,0.00423799107024045,0.05138750210415704,0.004058751782783564,42409,92419,0.45887750354364365,0.169636,0,0.395343367826905,0.2542731810618666,0.30949093252324406,0.05581606413553169,0.6899107548026018,6611,243389,0.178652,0.12433100041169205,0.8571428571428571,0.018526142445450804,4858,0.7428571428571429,0.2571428571428571,0.0,70
offroad_course,7,full,1.0,35,False,2359296,1138812,65536.0,True,4126,1.0,970.5926206111144,0.0012141938826437926,0.02728636172957595,0.0006686621888543909,87331,92419,0.9449463854835045,0.349324,0,0.3288765410661573,0.2864922099531085,0.30622473726758287,0.06247163817879292,0.6510361518680986,6611,243389,0.362012,0.14306298888431454,0.8379991766158913,0.018937834499794155,4858,0.8714285714285714,0.12857142857142856,0.0,70
offroad_course,7,uniform,0.02,35,False,46080,23043,1280.0,True,0,0.01953125,89.58731880554814,0.012742536681173892,0.09874868795183404,0.007500725433963193,12647,92419,0.13684415542258627,0.050588,0,0.9186164801627671,0.136590530933293,0.23781933105082959,0.022538193919225534,0.8408712751474815,6611,243389,0.050588,0.05743104158089749,0.9306298888431453,0.011939069575957185,4858,0.5714285714285714,0.42857142857142855,0.0,70
offroad_course,7,uniform,0.05,35,False,118080,59146,3280.0,True,0,0.050048828125,311.7028280833299,0.007172748955636258,0.06484918453957077,0.005674780859842356,20778,92419,0.22482389984743398,0.083112,0,0.9030648610121169,0.1916502798366359,0.3161966558522586,0.02238693087278778,0.7859627892905763,6611,243389,0.083112,0.08789625360230548,0.9005763688760807,0.011527377521613832,4858,0.6428571428571429,0.35714285714285715,0.0,70
offroad_course,7,uniform,0.1,35,False,202752,99826,5632.0,True,1026,0.0859375,304.88623066666935,0.00501778056764808,0.04774594948676049,0.004984814938817861,28481,92419,0.30817256191908593,0.113924,0,0.564483728404982,0.21252458024504614,0.3087912087912088,0.028588715776735742,0.7588867039782181,6611,243389,0.117964,0.1053931659118979,0.8806093042404282,0.01399752984767394,4858,0.7857142857142857,0.21428571428571427,0.0,70
offroad_course,7,uniform,0.2,35,False,393984,195013,10944.0,True,1382,0.1669921875,500.40858755554825,0.003596637960990347,0.03979450450139862,0.004281672420343047,40444,92419,0.4376156418052565,0.161776,0,0.5204256779951939,0.22931477839963696,0.3183536329273414,0.042202389956133714,0.7284828316442293,6611,243389,0.167044,0.11403869905310828,0.8684643886372992,0.017496912309592424,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,uniform,0.35,35,False,589824,291949,16384.0,True,2056,0.25,563.8236106944465,0.0029629698217340265,0.03567851663488787,0.0037380225137288153,48247,92419,0.5220463324641037,0.192988,0,0.4387221151198017,0.24096203297534413,0.3110720562390158,0.047950385720768415,0.7110875813038875,6611,243389,0.2007,0.1214491560312886,0.8614656237134624,0.017085220255249074,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,uniform,0.5,35,False,1179648,569411,32768.0,True,2055,0.5,746.7437210000046,0.002060393602289025,0.030571235729998116,0.002978756109049115,68225,92419,0.7382140036139755,0.2729,0,0.4568230277185501,0.2592648615943125,0.33079224162887194,0.05944637725003782,0.6812887611556496,6611,243389,0.279944,0.123095924248662,0.8571428571428571,0.019761218608480857,4858,0.8714285714285714,0.12857142857142856,0.0,70
offroad_course,7,uniform,0.75,35,False,1179648,569411,32768.0,True,2055,0.5,738.9179870833212,0.002060393602289025,0.030571235729998116,0.002978756109049115,68225,92419,0.7382140036139755,0.2729,0,0.4568230277185501,0.2592648615943125,0.33079224162887194,0.05944637725003782,0.6812887611556496,6611,243389,0.279944,0.123095924248662,0.8571428571428571,0.019761218608480857,4858,0.8714285714285714,0.12857142857142856,0.0,70
offroad_course,7,front_roi,0.02,35,False,44316,22632,1231.0,True,499,0.0187835693359375,173.36664947222542,0.014987390591520208,0.08818741363113615,0.009727812956762538,9585,92419,0.10371244008266699,0.03834,0,0.6155589123867069,0.12327938284677054,0.205419029615627,0.02420208743004084,0.8525185297231886,6611,243389,0.04028,0.048373816385343764,0.9438040345821326,0.007822149032523672,4858,0.5285714285714286,0.45714285714285713,0.014285714285714285,70
offroad_course,7,front_roi,0.05,35,False,90432,44485,2512.0,True,664,0.038330078125,239.04442033333356,0.011115159088905037,0.07493369518770172,0.006730826989747195,13730,92419,0.14856252502191108,0.05492,0,0.6167035398230089,0.1686582967780971,0.26487706378429743,0.0317652397519286,0.7995764634699742,6611,243389,0.0575,0.07307533964594483,0.9191025113215315,0.007822149032523672,4858,0.6714285714285714,0.3142857142857143,0.014285714285714285,70
offroad_course,7,front_roi,0.1,35,False,179640,88679,4990.0,True,972,0.076141357421875,316.0307711111159,0.007313824431154695,0.05950050510968995,0.005522540582839522,20689,92419,0.22386089440483017,0.082756,0,0.586424957841484,0.21040689759491757,0.3096960926193922,0.03554681591287249,0.75404628649221,6611,243389,0.086372,0.09427748044462742,0.8966652943598189,0.009057225195553726,4858,0.7571428571428571,0.24285714285714285,0.0,70
offroad_course,7,front_roi,0.2,35,False,278172,137195,7727.0,True,1432,0.1179046630859375,365.5328027222251,0.005835198090046805,0.05180475841486337,0.00503646462733474,26163,92419,0.28309113926789947,0.104652,0,0.5256453234998324,0.23718045681440025,0.3268709610173025,0.04507638783845107,0.7177431553471487,6611,243389,0.109756,0.10868670234664471,0.8810209962947715,0.01029230135858378,4858,0.8,0.2,0.0,70
offroad_course,7,front_roi,0.35,35,False,563472,272549,15652.0,True,2529,0.23883056640625,462.3226925000002,0.004284047737913605,0.0439317577402913,0.004327426869808089,36506,92419,0.3950053560415066,0.146024,0,0.4308574158108431,0.27287853577371046,0.3341359511020559,0.05324459234608985,0.6738768718801996,6611,243389,0.154148,0.13709345409633594,0.8509674763277069,0.011939069575957185,4858,0.8285714285714286,0.17142857142857143,0.0,70
offroad_course,7,front_roi,0.5,35,False,619704,300330,17214.0,True,2708,0.262664794921875,483.42370583332354,0.0038845031915868294,0.04163076503436266,0.004176300869532523,40091,92419,0.4337960808924572,0.160364,0,0.4139588100686499,0.27363485100589924,0.3294781896002186,0.05384964453184087,0.6725155044622598,6611,243389,0.16912,0.1375051461506793,0.8497324001646768,0.012762453684643887,4858,0.8142857142857143,0.18571428571428572,0.0,70
offroad_course,7,front_roi,0.75,35,False,722304,351724,20064.0,True,2709,0.30615234375,589.3084957777701,0.0033070407187649744,0.0381724159945626,0.003882715058914974,46548,92419,0.503662666767656,0.186192,0,0.41486701523073427,0.2760550597489033,0.33151680290644864,0.05823627287853577,0.6657086673725608,6611,243389,0.194856,0.1391519143680527,0.8443804034582133,0.016467682173734045,4858,0.8428571428571429,0.15714285714285714,0.0,70
offroad_course,7,full,1.0,39,True,2621440,1266179,65536.0,True,4126,1.0,989.3136252750026,0.0,0.0,0.0,92419,92419,1.0,0.369676,0,0.3446995273463876,0.30887914082589624,0.3258077383326685,0.06383300559673272,0.627287853577371,6611,243389,0.381804,0.15212021407986825,0.8291477974475092,0.018731988472622477,4858,0.9285714285714286,0.07142857142857142,0.0,70
offroad_course,7,uniform,0.02,39,True,51200,25603,1280.0,True,0,0.01953125,93.18418897499328,0.009009057136716443,0.06507847252224001,0.007549662734955126,13827,92419,0.14961209275149048,0.055308,0,0.9265381083562901,0.15262441385569506,0.2620779220779221,0.02178187868703676,0.8255937074572682,6611,243389,0.055308,0.06689995883079457,0.923219431864965,0.009880609304240428,4858,0.6428571428571429,0.35714285714285715,0.0,70
offroad_course,7,uniform,0.05,39,True,131200,65706,3280.0,True,0,0.050048828125,323.2432482000007,0.004552798211320807,0.03530732266000887,0.005528081730373592,22426,92419,0.2426557309644121,0.089704,0,0.9081081081081082,0.20329753441234308,0.33222098628105307,0.030555135380426562,0.7661473302072304,6611,243389,0.089704,0.09736517085220256,0.8925483738163853,0.010086455331412104,4858,0.7,0.3,0.0,70
offroad_course,7,uniform,0.1,39,True,225280,111057,5632.0,True,1026,0.0859375,314.988415975003,0.0030140740822744475,0.022957747633298366,0.004864202081509246,30659,92419,0.33173914454819897,0.122636,0,0.5827283148643485,0.23067614581757676,0.33051582141309055,0.037815761609438815,0.7315080925729844,6611,243389,0.12662,0.1130094689172499,0.8734046932894195,0.013585837793330589,4858,0.8571428571428571,0.14285714285714285,0.0,70
offroad_course,7,uniform,0.2,39,True,437760,216858,10944.0,True,1382,0.1669921875,519.0507483749955,0.0018324918798499215,0.012728327893560066,0.00418919595982542,43176,92419,0.46717666280743136,0.172704,0,0.5346077785102176,0.24534866132203903,0.3363400725764645,0.04931175313870821,0.7053395855392528,6611,243389,0.177892,0.12186084808563195,0.8606422396047756,0.017496912309592424,4858,0.8857142857142857,0.11428571428571428,0.0,70
offroad_course,7,uniform,0.35,39,True,655360,324652,16384.0,True,2056,0.25,584.1886771500028,0.001341680376389315,0.00803888729767257,0.0035831205681401876,51462,92419,0.5568335515424317,0.205848,0,0.45563230605738575,0.25941612464075026,0.33060240963855425,0.05354711843896536,0.6870367569202843,6611,243389,0.21338,0.13009468917249897,0.8528200905722519,0.017085220255249074,4858,0.8857142857142857,0.11428571428571428,0.0,70
offroad_course,7,uniform,0.5,39,True,1310720,633096,32768.0,True,2055,0.5,767.8468911750087,0.0007724187039807914,0.004417498359818512,0.002781823771684954,72438,92419,0.7837998679925123,0.289752,0,0.47830499873128646,0.2851308425351687,0.35727824109173617,0.06247163817879292,0.6523975192860384,6611,243389,0.29652,0.13194730341704405,0.8482914779744751,0.019761218608480857,4858,0.9285714285714286,0.07142857142857142,0.0,70
offroad_course,7,uniform,0.75,39,True,1310720,633096,32768.0,True,2055,0.5,759.4311433249885,0.0007724187039807914,0.004417498359818512,0.002781823771684954,72438,92419,0.7837998679925123,0.289752,0,0.47830499873128646,0.2851308425351687,0.35727824109173617,0.06247163817879292,0.6523975192860384,6611,243389,0.29652,0.13194730341704405,0.8482914779744751,0.019761218608480857,4858,0.9285714285714286,0.07142857142857142,0.0,70
offroad_course,7,front_roi,0.02,39,True,49240,25178,1231.0,True,499,0.0187835693359375,175.26152360000538,0.010540404515845278,0.06133156185007079,0.008859703041328933,10217,92419,0.11055086075374111,0.040868,0,0.627906976744186,0.13069127212222054,0.21635157130336796,0.024958402662229616,0.8443503252155499,6611,243389,0.042764,0.051461506792918894,0.9423631123919308,0.006175380815150268,4858,0.5714285714285714,0.4142857142857143,0.014285714285714285,70
offroad_course,7,front_roi,0.05,39,True,100480,49469,2512.0,True,664,0.038330078125,237.51382255000095,0.007251510044834102,0.04804987738307184,0.006584476150382777,14535,92419,0.15727285514883302,0.05814,0,0.6309081253319172,0.17970049916805325,0.2797268660230751,0.03403418544849493,0.7862653153834518,6611,243389,0.06068,0.07801564429806505,0.9141622066694113,0.007822149032523672,4858,0.7,0.2857142857142857,0.014285714285714285,70
offroad_course,7,front_roi,0.1,39,True,199600,98632,4990.0,True,972,0.076141357421875,319.4397235750074,0.004453699702110499,0.033312393239866546,0.005405971610161244,22049,92419,0.2385764831906859,0.088196,0,0.6021853500607042,0.22507941309937982,0.3276811275049548,0.0388746029345031,0.7360459839661171,6611,243389,0.09174,0.10230547550432277,0.8894606834088102,0.008233841086867023,4858,0.8142857142857143,0.18571428571428572,0.0,70
